longitude,latitude,Year,LST,NDVI,NDBI,NDWI,location_id,LST_change,NDVI_change,NDBI_change,NDWI_change,LST_from_2022,NDVI_from_2022,NDBI_from_2022,NDWI_from_2022
81.63515412333882,21.123114403909543,2026,53.81604734000001,0.09225378,0.07878709,-0.12523685,21.123114_81.635154,9.606345210000029,-0.016645740000000006,0.0012369799999999986,0.01650551,4.696359480000012,-0.06357422,0.026377042000000003,0.07365933
81.60990780404948,21.12322739797519,2022,45.33764873000001,0.15095699,0.040443383,-0.185212,21.123227_81.609908,,,,,0.0,0.0,0.0,0.0
81.60990780404948,21.12322739797519,2023,47.68241045000002,0.22206375,-0.05488363,-0.22435266,21.123227_81.609908,2.344761720000008,0.07110675999999999,-0.095327013,-0.03914066000000002,2.344761720000008,0.07110675999999999,-0.095327013,-0.03914066000000002
81.60990780404948,21.12322739797519,2024,56.54533631000004,0.13305801,0.03171457,-0.20419666,21.123227_81.609908,8.862925860000018,-0.08900574,0.0865982,0.020156000000000007,11.207687580000027,-0.01789898000000001,-0.008728813000000002,-0.018984660000000014
81.60990780404948,21.12322739797519,2025,37.92225434,0.24487275,-0.11797619,-0.23681764,21.123227_81.609908,-18.623081970000037,0.11181474,-0.14969075999999998,-0.032620979999999994,-7.41539439000001,0.09391575999999999,-0.15841957299999998,-0.05160564000000001
81.60990780404948,21.12322739797519,2026,41.92133774000001,0.2022789,-0.070972376,-0.21400502,21.123227_81.609908,3.9990834000000106,-0.04259384999999999,0.04700381399999999,0.022812620000000006,-3.4163109899999995,0.05132191,-0.111415759,-0.028793020000000003
81.65617589743711,21.12344216443976,2022,47.30813726000002,0.17095533,0.018809607,-0.19782233,21.123442_81.656176,,,,,0.0,0.0,0.0,0.0
81.65617589743711,21.12344216443976,2023,46.453632260000006,0.18903948,-0.017442962,-0.20465429,21.123442_81.656176,-0.8545050000000103,0.01808415000000002,-0.036252569,-0.006831959999999998,-0.8545050000000103,0.01808415000000002,-0.036252569,-0.006831959999999998
81.65617589743711,21.12344216443976,2024,53.79724823000004,0.14608335,0.017856348,-0.18520771,21.123442_81.656176,7.34361597000003,-0.04295613000000001,0.03529931,0.01944657999999999,6.48911097000002,-0.024871979999999988,-0.000953258999999998,0.012614619999999993
81.65617589743711,21.12344216443976,2025,41.06170571000001,0.14453125,0.045031846,-0.1780741,21.123442_81.656176,-12.735542520000024,-0.0015521000000000007,0.027175498,0.007133609999999985,-6.246431550000004,-0.02642407999999999,0.026222239,0.019748229999999978
