system:index,LST,NDBI,NDVI,NDWI,QA_PIXEL,QA_RADSAT,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,.geo
722,46.17848164999998,0.013523420317886167,0.1543825064797576,-0.1768296086786625,21824.0,0.0,9033.5,9636.0,11059.5,11582.0,15811.0,16244.5,14268.0,224.0,6174.0,49832.5,399.5,1522.0,9642.5,90.0,277.5,10538.0,3201.0,"{""type"":""Point"",""coordinates"":[81.55773856875113,21.23843346175112]}"
723,45.10351436000002,-0.023214476163390094,0.1417350946090682,-0.15001498351813006,21824.0,0.0,8812.5,9355.5,10636.5,10818.0,14391.0,13738.0,12283.5,224.0,6193.5,49518.0,4990.5,1514.5,9708.0,69.0,264.0,10692.5,3184.5,"{""type"":""Point"",""coordinates"":[81.6272495705538,21.304546761606634]}"
724,47.72513570000001,0.019738596959189118,0.1455289304500292,-0.1631127111603434,21824.0,0.0,8874.0,9310.0,10577.0,10965.0,14700.0,15292.0,13796.0,224.0,5989.0,50285.0,660.0,1570.0,9649.0,91.0,234.0,10678.0,3325.0,"{""type"":""Point"",""coordinates"":[81.49643917212514,21.245315243082345]}"
725,39.56973998000001,-0.02052075624032833,0.16791468555698857,-0.17118369237896688,21824.0,0.0,8883.0,9339.0,10734.0,10806.5,15168.0,14558.0,12113.0,224.0,5716.5,47899.0,385.0,1648.0,9731.0,61.0,341.0,10198.0,3522.5,"{""type"":""Point"",""coordinates"":[81.6070862546316,21.371685229747307]}"
726,39.59537512999998,-0.06924290467190453,0.2713866498272724,-0.25818368959876487,21824.0,0.0,8332.0,8716.0,10090.0,9807.5,17113.5,14897.0,11751.5,224.0,6184.5,47906.5,679.5,1518.0,9762.0,500.0,422.5,10058.5,3192.0,"{""type"":""Point"",""coordinates"":[81.54769429774629,21.283084469688013]}"
727,44.36009501000001,0.04658976183777164,0.10962149667726091,-0.14200186348948318,21824.0,0.0,8958.5,9335.0,10820.0,11556.0,14401.5,15809.0,13200.0,224.0,6174.5,49300.5,359.5,1522.0,9636.0,118.0,278.5,10430.0,3201.0,"{""type"":""Point"",""coordinates"":[81.5601974306667,21.246259975047664]}"
728,44.85399890000002,9.441720220509852E-4,0.15854907639600183,-0.1727984554328006,21824.0,0.0,9200.0,9823.0,11568.0,11912.0,16401.0,16432.0,13896.0,224.0,5423.0,49445.0,412.0,1728.0,9644.0,93.0,280.0,10247.0,3727.0,"{""type"":""Point"",""coordinates"":[81.57705016633162,21.21647444832546]}"
729,54.29115211999999,0.027861058114533176,0.14974928366762177,-0.17463453903434145,21824.0,0.0,8938.0,9623.5,11278.0,11869.5,16050.5,16970.5,14881.5,224.0,6370.0,52206.0,13964.5,1462.5,9744.0,74.0,228.0,11756.5,3055.0,"{""type"":""Point"",""coordinates"":[81.69264794958264,21.185582180392032]}"
730,47.28592013000002,-0.0035211833748693623,0.14514797350604555,-0.16162292946212545,21824.0,0.0,9083.0,9764.0,11261.5,11648.0,15603.5,15494.0,13603.0,224.0,6191.5,50156.5,4940.0,1516.0,9684.0,94.0,272.0,10901.5,3188.0,"{""type"":""Point"",""coordinates"":[81.65515514529277,21.309490135841397]}"
731,55.95401885000001,0.06397419630982772,0.10341844917376966,-0.14264387549451368,21824.0,0.0,9181.5,9880.5,11486.0,12438.5,15308.0,17400.5,15070.0,209.0,6358.5,52692.5,13998.0,1468.0,9684.0,109.0,238.0,11886.0,3068.0,"{""type"":""Point"",""coordinates"":[81.67526281159503,21.16175140279018]}"
732,47.468784200000016,-0.009018200967646382,0.13590722146059506,-0.15879195645600241,21824.0,0.0,8975.5,9632.0,11127.5,11660.5,15328.5,15054.5,13229.0,224.0,6185.0,50210.0,622.5,1518.0,9661.5,105.0,278.5,10646.5,3192.0,"{""type"":""Point"",""coordinates"":[81.56435140860603,21.289670940296666]}"
733,48.60185783000003,0.054290523153106784,0.15935405760278293,-0.1889963449397527,21824.0,0.0,9500.0,10090.5,11593.5,12324.5,16997.0,18948.5,16050.5,209.0,6195.0,50541.5,5110.5,1512.5,9730.0,36.0,301.5,11070.0,3181.5,"{""type"":""Point"",""coordinates"":[81.72086643925851,21.26246059507919]}"
734,49.575993530000005,-0.01748931208705791,0.05148014269851395,-0.050834651618539416,21824.0,0.0,8669.5,9076.0,10050.0,10037.0,11126.5,10744.0,10172.5,224.0,6191.5,50826.5,4944.0,1516.5,9705.0,75.0,247.0,11147.0,3189.0,"{""type"":""Point"",""coordinates"":[81.6516242452572,21.323444176594297]}"
735,48.456591979999985,-0.03995770073268374,0.16406679348974848,-0.16058332630869088,21824.0,0.0,8316.0,8781.0,9958.0,9887.0,13768.0,12710.0,10811.0,224.0,6371.0,50499.0,9951.0,1466.0,9591.0,184.0,255.0,11030.0,3062.0,"{""type"":""Point"",""coordinates"":[81.65095518024022,21.28494365319066]}"
736,55.61221684999998,0.05489923558026407,0.09803161685155581,-0.1473694867208855,21824.0,0.0,9911.0,10872.0,12633.0,13964.5,17000.0,18975.0,17362.5,209.0,6365.5,52592.5,13931.5,1464.5,9691.5,82.0,231.0,11856.5,3059.5,"{""type"":""Point"",""coordinates"":[81.71499176130106,21.177881572078846]}"
737,56.171063119999985,0.06338837792642141,0.1346902598841442,-0.1840914346117002,21824.0,0.0,9796.0,10787.5,12350.0,13668.0,17923.0,20349.0,17202.5,224.0,6360.0,52756.0,13965.0,1467.0,9724.0,58.0,227.0,11942.0,3064.5,"{""type"":""Point"",""coordinates"":[81.69529836091185,21.158302805007686]}"
738,50.21858129000003,0.08859046582434878,0.1411838373420752,-0.16583254938852304,21824.0,0.0,9305.0,9830.5,11084.0,11658.0,15491.0,18502.5,15799.5,224.0,6190.0,51014.5,5330.0,1513.5,9588.0,112.0,414.5,11126.5,3183.5,"{""type"":""Point"",""coordinates"":[81.72158764219378,21.217979774624027]}"
739,46.81765139000004,-0.0027352015275842493,0.08723630462760898,-0.11166205778583008,21824.0,0.0,9035.5,9924.5,11645.0,12234.0,14572.5,14493.0,13156.5,224.0,6189.0,50019.5,212.5,1517.5,9579.0,239.0,365.5,10503.5,3190.5,"{""type"":""Point"",""coordinates"":[81.57239178482894,21.344809301318023]}"
740,50.71419419000006,0.07311858321399035,0.06666666666666667,-0.06560304245994017,21824.0,0.0,8489.0,8974.5,10073.5,10052.0,11488.0,13300.5,11326.0,209.0,6191.0,51159.5,5139.5,1515.0,9709.0,120.0,261.5,11261.0,3185.5,"{""type"":""Point"",""coordinates"":[81.60907342016331,21.284932010470992]}"
741,46.029797780000024,-0.03622662925245137,0.1998393691588785,-0.2024292979182673,21824.0,0.0,8649.5,9322.5,10900.0,10959.0,16433.0,15284.0,12748.0,224.0,5895.5,49789.0,5298.5,1596.0,9718.0,120.0,317.5,10659.5,3393.0,"{""type"":""Point"",""coordinates"":[81.68670388297289,21.230725823500084]}"
742,44.17210391000003,-0.034387695879280325,0.19049805869828415,-0.17783606286528572,21824.0,0.0,8416.0,8802.5,9952.5,9695.0,14258.0,13310.0,11049.0,224.0,6191.0,49245.5,4963.5,1516.5,9693.0,75.0,257.0,10597.0,3189.0,"{""type"":""Point"",""coordinates"":[81.67796192504703,21.307966814556043]}"
743,45.819589550000046,0.018890958320942827,0.17442296163069546,-0.19208899876390606,21824.0,0.0,8963.5,9435.0,10621.0,11016.5,15671.5,16275.0,13578.5,224.0,6178.0,49727.5,581.5,1519.5,9642.5,89.0,282.5,10490.5,3197.0,"{""type"":""Point"",""coordinates"":[81.5289971138857,21.253628811512627]}"
744,49.85798018000003,0.0317085873594559,0.14882867164640243,-0.17141692301990288,21824.0,0.0,9193.5,9702.5,11178.0,11708.5,15803.0,16838.0,14580.0,224.0,6195.5,50909.0,165.5,1515.0,9589.0,166.0,351.5,10722.0,3185.0,"{""type"":""Point"",""coordinates"":[81.57891782141525,21.36276377810755]}"
745,41.733346640000036,-0.06855051384915371,0.2590820919414678,-0.23752406337923887,21824.0,0.0,8495.5,8829.0,10298.0,9835.5,16714.0,14569.5,11633.0,224.0,6180.5,48532.0,655.0,1520.0,9810.5,151.0,278.5,10271.5,3197.0,"{""type"":""Point"",""coordinates"":[81.53248549993499,21.297937471154615]}"
746,47.83451234000006,0.0931179239282534,0.10450073592067549,-0.1195037688442211,21824.0,0.0,9241.0,9642.0,11214.0,11560.0,14258.0,17186.0,14209.0,224.0,6034.0,50317.0,325.0,1558.0,9681.0,55.0,265.0,10845.0,3295.0,"{""type"":""Point"",""coordinates"":[81.74149605665244,21.325283390889886]}"
747,49.33502312000002,0.07452782808528771,0.11573887196800117,-0.1524466512527006,21824.0,0.0,9497.5,10017.5,11180.5,12048.5,15202.5,17651.0,15367.0,224.0,6176.0,50756.0,484.5,1520.5,9488.5,306.0,334.0,10704.0,3198.5,"{""type"":""Point"",""coordinates"":[81.525817220794,21.240989480486803]}"
748,46.80568832000006,0.04731008380643417,0.12436188315371526,-0.15629443289948594,21824.0,0.0,9334.0,10074.0,11571.0,12350.0,15858.0,17433.0,15272.0,224.0,6034.0,50016.0,245.0,1556.0,9666.0,53.0,292.0,10415.0,3292.0,"{""type"":""Point"",""coordinates"":[81.7347106178434,21.300523897318726]}"
749,45.72901202000003,0.03197655901649787,0.1474196836422666,-0.17801635595519555,21824.0,0.0,8834.0,9208.0,10604.0,11292.0,15197.0,16201.0,13437.0,224.0,6006.0,49701.0,405.0,1566.0,9639.0,134.0,266.0,10422.0,3315.0,"{""type"":""Point"",""coordinates"":[81.53178489820924,21.348861494815345]}"
750,47.361116570000036,0.007281036660658274,0.1543057068356603,-0.17418748321246308,21824.0,0.0,9138.5,9839.0,12298.0,12811.0,17486.0,17742.5,14970.0,224.0,6186.0,50178.5,5364.0,1515.5,9709.0,71.0,395.5,10937.0,3188.0,"{""type"":""Point"",""coordinates"":[81.72560109946976,21.212213910129687]}"
751,50.36555615000003,0.055666615408273105,0.12915088441878425,-0.15558315456700914,21824.0,0.0,9108.5,9739.0,11218.5,11840.5,15352.5,17162.5,14444.5,224.0,6187.5,51057.5,5379.0,1514.5,9672.0,70.0,353.5,11206.5,3185.0,"{""type"":""Point"",""coordinates"":[81.72632047684337,21.210923696269973]}"
752,48.87359042000003,-0.012449489640996894,0.014392361517399546,-0.006852337924786881,21824.0,0.0,8390.0,9029.5,10689.0,10529.0,10836.5,10570.0,9715.5,224.0,6370.5,50621.0,13925.5,1461.5,9702.5,69.0,224.0,11146.5,3053.5,"{""type"":""Point"",""coordinates"":[81.71842074178467,21.182634983149015]}"
753,55.19863643000002,0.0015709330720296145,0.1514879724469478,-0.1797397632875101,21824.0,0.0,9101.0,9727.5,11158.0,11825.5,16048.0,16098.5,13567.0,224.0,6356.5,52471.5,14073.5,1469.5,9647.5,184.0,262.0,11775.5,3070.5,"{""type"":""Point"",""coordinates"":[81.63668797945469,21.15590819828751]}"
754,45.339357740000025,-0.021703205905034703,0.18587663635055865,-0.21427168576104746,21824.0,0.0,9254.5,10164.0,12002.0,12733.5,18548.0,17760.0,14189.5,192.0,5889.0,49587.0,5780.5,1599.0,9654.0,116.0,359.0,10590.5,3399.5,"{""type"":""Point"",""coordinates"":[81.59418930273254,21.14795117975557]}"
755,43.39450436000004,0.012478235635519443,0.10464597281395821,-0.10406358990996836,21824.0,0.0,8894.0,9565.0,11046.0,11033.0,13612.0,13956.0,12915.0,224.0,6016.0,49018.0,82.0,1560.0,9684.0,117.0,395.0,10134.0,3301.0,"{""type"":""Point"",""coordinates"":[81.63894438998459,21.2345257007351]}"
756,48.55571456000001,0.028268289063659295,0.08414386821737511,-0.09589155719186679,21824.0,0.0,8981.0,9595.0,10805.0,11064.0,13097.0,13859.0,12759.0,224.0,6015.0,50528.0,692.0,1565.0,9666.0,101.0,256.0,10797.0,3312.0,"{""type"":""Point"",""coordinates"":[81.63907221460121,21.35377580950292]}"
757,45.0932603,0.025372701806356056,0.1230914791384524,-0.13908854852670002,21824.0,0.0,9418.5,10115.5,11438.5,11817.0,15134.5,15922.5,14426.0,224.0,6179.0,49515.0,420.0,1520.0,9628.0,121.0,258.0,10442.5,3196.5,"{""type"":""Point"",""coordinates"":[81.55619098037548,21.254889780499354]}"
758,55.93180172000001,-0.007644433462542276,0.14059959793724325,-0.17175490266503843,21824.0,0.0,9016.0,9812.0,11530.0,12290.5,16312.0,16064.5,13763.5,224.0,6357.5,52686.0,13955.5,1467.0,9685.0,77.0,231.0,11882.5,3066.0,"{""type"":""Point"",""coordinates"":[81.70321539478637,21.14503438164855]}"
759,48.012249380000014,0.0215691878351798,0.11703965298836896,-0.13709630150635954,21824.0,0.0,9155.5,9722.0,11041.5,11501.0,14550.0,15191.5,13346.0,224.0,6191.0,50369.0,4936.0,1516.5,9623.0,150.0,270.0,10930.5,3189.5,"{""type"":""Point"",""coordinates"":[81.66045075092873,21.315866701365458]}"
760,47.62943114000001,0.07157693448946623,0.07003077858418513,-0.11480601741884403,21824.0,0.0,9409.0,9811.0,11180.0,12237.0,14080.0,16251.0,14266.0,224.0,5981.0,50257.0,305.0,1574.0,9704.0,90.0,280.0,10546.0,3334.0,"{""type"":""Point"",""coordinates"":[81.5473717644412,21.199766357395692]}"
761,45.47949656000003,0.03674855202716197,0.130390625,-0.1475591862632351,21824.0,0.0,8798.0,9388.0,10748.0,11131.0,14469.0,15573.0,13837.0,224.0,5972.0,49628.0,525.0,1577.0,9680.0,135.0,270.0,10483.0,3341.0,"{""type"":""Point"",""coordinates"":[81.51235789706685,21.19412352307578]}"
762,44.28831659000002,0.009589988123304912,0.11985889521366151,-0.12645161290322582,21824.0,0.0,8755.0,9304.5,10832.0,10978.0,13968.0,14238.5,12346.5,224.0,5728.0,49279.5,251.0,1642.5,9713.0,59.0,344.0,10316.0,3509.0,"{""type"":""Point"",""coordinates"":[81.59351954164362,21.374657577807458]}"
763,43.490208919999986,0.006403375652367028,0.12846813519421557,-0.12397939957291798,21824.0,0.0,8618.0,9080.0,10461.0,10366.0,13422.0,13595.0,12433.0,224.0,6014.0,49046.0,484.0,1565.0,9660.0,77.0,260.0,10406.0,3312.0,"{""type"":""Point"",""coordinates"":[81.65319537889462,21.33454303114903]}"
764,48.26518285999998,0.08617627567925779,0.15332374293265533,-0.1971801639116544,21824.0,0.0,9477.0,10108.0,11559.0,12654.0,17237.0,20488.0,16409.0,224.0,5982.0,50443.0,295.0,1572.0,9662.0,60.0,279.0,10663.0,3329.0,"{""type"":""Point"",""coordinates"":[81.54245553627267,21.155033398795684]}"
765,48.06010165999999,0.030663502727356774,0.15716282834228534,-0.17186393949554785,21824.0,0.0,8972.0,9555.0,11114.0,11455.0,15727.0,16722.0,13924.0,224.0,5977.0,50383.0,355.0,1576.0,9633.0,75.0,279.0,10484.0,3339.0,"{""type"":""Point"",""coordinates"":[81.55942785513409,21.20070213114799]}"
766,45.29492348000002,0.05842802393599139,0.152573620187322,-0.18851206843874121,21824.0,0.0,9884.0,10488.5,11952.0,12870.5,17505.0,19677.5,17042.5,224.0,5704.5,49574.0,369.0,1650.0,9664.0,82.0,285.0,10485.0,3529.5,"{""type"":""Point"",""coordinates"":[81.57426073770162,21.22896377607101]}"
767,45.60425429000003,0.003586626139817629,0.1711203200914547,-0.19155277697004944,21824.0,0.0,9029.0,9631.5,11121.0,11601.0,16391.0,16509.0,14123.0,224.0,5706.0,49664.5,288.5,1648.5,9725.5,77.0,340.0,10347.5,3526.0,"{""type"":""Point"",""coordinates"":[81.57173077183155,21.17876906335199]}"
768,38.71523497999999,-0.11109433392472916,0.20549628325108021,-0.17344070803516257,21824.0,0.0,8294.0,8734.0,10366.5,9699.5,14717.0,11774.0,10057.5,224.0,5701.0,47649.0,205.5,1652.0,9667.0,75.0,325.5,9731.0,3532.5,"{""type"":""Point"",""coordinates"":[81.59088713988639,21.215125741321767]}"
769,51.92759129000001,0.10611204237156822,0.1312191382783393,-0.17044469446852464,21824.0,0.0,9450.5,9970.5,11244.0,12184.0,15864.5,19631.0,16526.5,224.0,6197.0,51514.5,5526.5,1508.5,9678.0,74.0,299.5,11366.0,3173.5,"{""type"":""Point"",""coordinates"":[81.74766990185915,21.18932925341261]}"
770,47.88578264,0.034632583232253746,0.10580233088631745,-0.11853669792125522,21824.0,0.0,8790.5,9199.5,10505.5,10780.0,13331.0,14287.5,12676.5,224.0,6187.0,50332.0,450.0,1517.5,9732.0,64.0,272.5,10756.5,3191.5,"{""type"":""Point"",""coordinates"":[81.58387931419726,21.30422724921868]}"
771,48.68389031000004,0.03801271263056873,0.14585818422796554,-0.17948805402547793,21824.0,0.0,9618.0,10367.0,12028.5,12889.0,17291.0,18657.5,16234.0,224.0,5892.5,50565.5,5747.5,1597.5,9675.5,86.0,297.5,10897.0,3396.5,"{""type"":""Point"",""coordinates"":[81.6012006900479,21.161584557847565]}"
772,58.81490158999998,0.050114429904348334,0.12123573518970683,-0.1609409739654307,21824.0,0.0,9449.0,10138.0,11699.0,12686.5,16187.0,17895.0,15474.0,192.0,6353.0,53529.5,14128.0,1471.0,9654.0,61.0,231.0,12174.5,3073.5,"{""type"":""Point"",""coordinates"":[81.61477125877926,21.127564816279804]}"
773,54.08265290000003,0.00274528527094772,0.1265801449519636,-0.15512235586893405,21824.0,0.0,9553.0,10483.0,12222.0,12955.0,16710.0,16802.0,14668.0,224.0,6370.0,52145.0,10843.0,1464.0,9589.0,103.0,234.0,11613.0,3057.0,"{""type"":""Point"",""coordinates"":[81.67255084125006,21.202431191807037]}"
774,56.37956234000001,0.049683483598695566,0.087596048298573,-0.12348338813924481,21824.0,0.0,9428.0,10180.0,11595.0,12468.0,14862.0,16416.0,15132.0,224.0,6369.0,52817.0,10937.0,1463.0,9698.0,51.0,226.0,11949.0,3057.0,"{""type"":""Point"",""coordinates"":[81.69510139320339,21.192618310026877]}"
775,47.07229388000002,0.06045709908069458,0.12279229448788861,-0.14129507561070181,21824.0,0.0,9246.0,9780.0,11073.0,11498.0,14717.0,16611.0,14485.0,224.0,6034.0,50094.0,220.0,1558.0,9654.0,76.0,306.0,10752.0,3295.0,"{""type"":""Point"",""coordinates"":[81.70768710290776,21.344141012207388]}"
776,46.142592440000044,-0.05517062746875607,0.2217203051489194,-0.22162871333520756,21824.0,0.0,8154.0,8495.5,10382.5,10380.5,16295.0,14591.0,12471.0,224.0,5911.0,49822.0,5212.5,1589.0,9644.0,131.0,416.0,10627.5,3377.0,"{""type"":""Point"",""coordinates"":[81.6557000803021,21.24283317690231]}"
777,44.00291192000003,0.0016906950293566138,0.17229180955131213,-0.180730776222505,21824.0,0.0,8853.0,9433.0,11267.0,11465.0,16238.0,16293.0,14018.0,224.0,6029.0,49196.0,311.0,1558.0,9722.0,75.0,267.0,10254.0,3296.0,"{""type"":""Point"",""coordinates"":[81.72118485575045,21.294472272094897]}"
778,37.271121530000016,-0.23854441730093057,0.4094488188976378,-0.37343020888791456,21824.0,0.0,8161.0,8520.5,10003.5,9187.5,21927.5,13481.0,10210.0,224.0,6170.5,47226.5,377.0,1523.5,9645.5,63.0,278.0,9793.5,3205.0,"{""type"":""Point"",""coordinates"":[81.5647200546024,21.238944340097728]}"
779,46.07935907000001,0.01847860069438731,0.10904527284558892,-0.13539029636256353,21824.0,0.0,9219.0,9898.0,11356.0,11980.0,14912.5,15474.0,14066.5,224.0,6174.5,49803.5,555.0,1522.0,9683.5,61.0,283.0,10455.5,3201.5,"{""type"":""Point"",""coordinates"":[81.54105419481745,21.259220172065007]}"
780,49.417055600000026,-0.05219913001449976,0.17639339200247028,-0.1714873253512194,21824.0,0.0,8342.5,9019.0,10777.5,10669.0,15239.0,13727.0,11291.5,224.0,6358.5,50780.0,14008.5,1467.5,9611.5,86.0,228.0,11133.0,3066.5,"{""type"":""Point"",""coordinates"":[81.6720032740743,21.138991130628064]}"
781,56.353927190000036,0.04704518412301309,0.1291459557162223,-0.16303315770856217,21824.0,0.0,9019.0,9714.0,11239.0,12045.0,15617.5,17159.5,14626.5,209.0,6353.5,52809.5,14043.5,1470.5,9676.5,133.0,245.0,11922.0,3072.5,"{""type"":""Point"",""coordinates"":[81.65361445450189,21.14090857179752]}"
782,55.695958340000004,0.04287509161344362,0.12569651817873964,-0.18168304033092036,21824.0,0.0,9781.0,10848.0,12661.0,14200.0,18283.0,19921.0,16364.0,160.0,6355.0,52617.0,11572.0,1470.0,9511.0,417.0,388.0,11717.0,3072.0,"{""type"":""Point"",""coordinates"":[81.61829759660331,21.140621270318686]}"
783,50.25276149000001,0.012315137016093955,0.11499508961453474,-0.13899208401912375,21824.0,0.0,12537.5,13335.0,13732.0,14418.5,18165.5,18618.5,16150.5,224.0,5892.5,51024.5,5597.0,1598.0,9692.0,101.0,433.5,11055.0,3397.0,"{""type"":""Point"",""coordinates"":[81.59133858746382,21.178617222055724]}"
784,51.54990008000004,0.03262008080203502,0.06833016607452698,-0.08671443279473873,21824.0,0.0,9204.0,9726.5,10866.5,11276.0,12930.0,13802.0,13951.0,224.0,6192.0,51404.0,4949.0,1516.0,9652.0,107.0,254.5,11311.0,3188.0,"{""type"":""Point"",""coordinates"":[81.64842520854444,21.318485675141773]}"
785,48.046429579999995,0.023735306922072267,0.13430721916477825,-0.14571241723207717,21824.0,0.0,8640.0,9128.0,10450.5,10696.5,14015.5,14697.0,12598.0,224.0,6181.0,50379.0,648.5,1520.0,9682.5,57.0,261.5,10635.0,3196.0,"{""type"":""Point"",""coordinates"":[81.53183507228304,21.29904654840251]}"
786,41.11810304000005,0.016607092019106064,0.12008647090614304,-0.13696375672018432,21824.0,0.0,9404.0,10133.0,11799.0,12211.0,15544.0,16069.0,14422.0,224.0,6008.0,48352.0,147.0,1563.0,9704.0,108.0,347.0,10176.0,3309.0,"{""type"":""Point"",""coordinates"":[81.61885907381334,21.24546066099765]}"
787,45.85889678000001,0.008991894630192503,0.160763953272761,-0.17483672396967195,21824.0,0.0,9049.0,9607.0,10992.0,11315.0,15650.0,15934.0,13521.0,224.0,5998.0,49739.0,463.0,1570.0,9686.0,109.0,284.0,10470.0,3324.0,"{""type"":""Point"",""coordinates"":[81.56909881623157,21.319630327436716]}"
788,58.49189869999998,0.06370815367472506,0.09036541101686947,-0.12755985141679146,21824.0,0.0,8954.0,9686.5,11215.0,12092.0,14494.5,16467.0,14503.5,224.0,6360.5,53435.0,13977.0,1467.0,9719.5,82.0,233.0,12196.0,3065.5,"{""type"":""Point"",""coordinates"":[81.68686634992955,21.16752334493645]}"
789,47.65164827000001,0.019305914298960197,0.11813788416521936,-0.13879756205418084,21824.0,0.0,9179.0,9824.5,11198.0,11678.5,14807.5,15390.5,13895.0,224.0,6190.5,50263.5,4951.0,1517.0,9645.0,90.0,274.5,10911.0,3189.5,"{""type"":""Point"",""coordinates"":[81.64508555073965,21.307668220318483]}"
790,48.76421377999998,0.06298482554006861,0.12905207887240025,-0.1517626500531834,21824.0,0.0,9117.0,9716.0,11164.5,11694.0,15159.5,17197.5,14771.5,224.0,5976.0,50589.0,558.5,1574.0,9695.0,50.0,251.5,10592.0,3336.0,"{""type"":""Point"",""coordinates"":[81.54918970367352,21.144107829826662]}"
791,50.862878060000014,0.12993930385234734,0.08011686913732123,-0.12826279013733838,21824.0,0.0,9256.0,9627.0,10854.0,11964.0,14048.0,18244.0,15303.0,224.0,5985.0,51203.0,371.0,1571.0,9691.0,77.0,266.0,10798.0,3327.0,"{""type"":""Point"",""coordinates"":[81.53885806740642,21.17936747672383]}"
792,47.896036700000025,0.022130593048352284,0.14984848484848484,-0.16128538638102524,21824.0,0.0,8990.0,9544.0,10962.0,11222.0,15178.0,15865.0,13366.0,224.0,6006.0,50335.0,445.0,1568.0,9615.0,204.0,353.0,10519.0,3318.0,"{""type"":""Point"",""coordinates"":[81.59592145395709,21.332859327576383]}"
793,51.54306403999999,0.007098694756125487,0.0888609865470852,-0.11933913556571765,21824.0,0.0,9335.0,10232.0,11940.0,12699.0,15176.0,15393.0,14003.0,224.0,6374.0,51402.0,10169.0,1464.0,9666.0,85.0,228.0,11407.0,3057.0,"{""type"":""Point"",""coordinates"":[81.65819692031796,21.264324372945563]}"
794,46.668967520000024,0.019018173591735164,0.17558603987059226,-0.19019213174748398,21824.0,0.0,8779.5,9472.0,11064.0,11403.5,16261.0,16891.5,13746.0,209.0,6185.5,49976.0,5381.0,1515.5,9680.0,53.0,343.5,10832.5,3188.0,"{""type"":""Point"",""coordinates"":[81.70602954686821,21.21118533337951]}"
795,44.55492215000004,-0.05754477937964177,0.18655765347136444,-0.18391141890173524,21824.0,0.0,8523.0,9057.0,10429.0,10372.0,15129.5,13483.0,11490.0,224.0,6185.5,49357.5,583.5,1517.0,9643.0,216.0,296.5,10425.5,3190.5,"{""type"":""Point"",""coordinates"":[81.5535471950948,21.276535636405512]}"
796,49.68366116000004,0.003133393017009848,0.08970804110259338,-0.10379579529965718,21824.0,0.0,8887.5,9508.5,10849.0,11162.0,13362.0,13446.0,12461.0,209.0,6197.0,50858.0,4956.0,1513.5,9711.0,64.0,246.0,11163.0,3182.0,"{""type"":""Point"",""coordinates"":[81.64044457607766,21.317541211705073]}"
797,45.14794862000002,0.056231141995062635,0.12057610190345226,-0.1392935982339956,21824.0,0.0,9311.0,10000.0,11697.0,12151.0,15483.0,17328.0,14944.0,224.0,6033.0,49531.0,339.0,1557.0,9723.0,55.0,264.0,10530.0,3294.0,"{""type"":""Point"",""coordinates"":[81.70874901181301,21.326680652838327]}"
798,47.42776795999998,0.03243344581927259,0.10032868437416718,-0.1265279394644936,21824.0,0.0,9651.5,10317.0,12005.0,12659.5,15483.0,16521.0,15023.0,209.0,5901.5,50198.0,5414.0,1593.0,9657.0,78.0,308.5,10757.0,3386.5,"{""type"":""Point"",""coordinates"":[81.65793423394334,21.212306577015774]}"
799,57.92450738000002,0.0672968192757111,0.101568385727005,-0.15188083003598732,21824.0,0.0,9474.5,10219.5,11842.5,13118.0,16084.0,18405.0,16275.0,192.0,6355.5,53269.0,14014.5,1468.5,9718.0,68.0,231.0,12128.0,3068.5,"{""type"":""Point"",""coordinates"":[81.67117144293975,21.123115125357884]}"
800,58.48506266000004,0.024080149988282167,0.14693933760242375,-0.17638334686959287,21824.0,0.0,9257.0,10019.0,11662.0,12389.0,16657.0,17479.0,14905.0,224.0,6361.0,53433.0,11107.0,1469.0,9700.0,81.0,233.0,12184.0,3069.0,"{""type"":""Point"",""coordinates"":[81.58570341064551,21.18698322456959]}"
801,43.40475842000001,0.013917697167376538,0.14525827985067766,-0.1550502615082162,21824.0,0.0,9246.5,9718.5,11389.5,11620.0,15569.5,16009.0,13619.5,224.0,5981.0,49021.0,136.0,1575.0,9691.5,107.0,365.0,10137.5,3336.0,"{""type"":""Point"",""coordinates"":[81.59003038977745,21.20252759449477]}"
802,46.72365583999999,0.03691731609351746,0.13786583982454814,-0.16376293145122306,21824.0,0.0,9114.0,9612.0,10811.5,11400.0,15046.0,16199.5,14151.5,224.0,6176.0,49992.0,648.0,1520.5,9698.5,89.0,239.5,10628.5,3198.5,"{""type"":""Point"",""coordinates"":[81.49252814233853,21.25530066657008]}"
